punto_0_x,punto_0_y,punto_0_z,punto_1_x,punto_1_y,punto_1_z,punto_2_x,punto_2_y,punto_2_z,punto_3_x,punto_3_y,punto_3_z,punto_4_x,punto_4_y,punto_4_z,punto_5_x,punto_5_y,punto_5_z,punto_6_x,punto_6_y,punto_6_z,punto_7_x,punto_7_y,punto_7_z,punto_8_x,punto_8_y,punto_8_z,punto_9_x,punto_9_y,punto_9_z,punto_10_x,punto_10_y,punto_10_z,punto_11_x,punto_11_y,punto_11_z,punto_12_x,punto_12_y,punto_12_z,punto_13_x,punto_13_y,punto_13_z,punto_14_x,punto_14_y,punto_14_z,punto_15_x,punto_15_y,punto_15_z,punto_16_x,punto_16_y,punto_16_z,punto_17_x,punto_17_y,punto_17_z,punto_18_x,punto_18_y,punto_18_z,punto_19_x,punto_19_y,punto_19_z,punto_20_x,punto_20_y,punto_20_z,etiqueta
0.0,0.0,0.0,0.07753405,0.14114477,-0.05968754,0.28503937,0.20627443,-0.07518151,0.44760963,0.13976255,-0.08880473,0.51659465,0.013617614,-0.10210755,0.49884626,0.108862765,-0.04268742,0.7049016,0.098559774,-0.07741708,0.86237705,0.0799227,-0.1125418,0.98824376,0.0523197,-0.14365584,0.5099647,-4.431997e-10,-0.046407256,0.7230894,-0.014880696,-0.08745441,0.7556997,0.06122654,-0.11214939,0.7392125,0.10152728,-0.12621497,0.47820067,-0.09735967,-0.057084944,0.6806275,-0.113032915,-0.10962208,0.62878007,-0.021379966,-0.117744945,0.5184561,0.013811733,-0.1106955,0.42181748,-0.19438568,-0.07495255,0.60178065,-0.20544471,-0.123732544,0.5912415,-0.12674838,-0.1308276,0.51361376,-0.08168899,-0.12794665,R
0.0,0.0,0.0,0.16806479,0.07875701,-0.09191747,0.37109563,0.11671658,-0.21741913,0.56552374,0.096279904,-0.337205,0.71335936,0.10219682,-0.4746939,0.20280255,0.13198586,-0.29929176,0.43108553,0.07095952,-0.4601281,0.6107607,0.038172394,-0.58776873,0.7451355,0.024546413,-0.6664612,0.087839924,4.8410236e-09,-0.32221356,0.24723417,-0.07530428,-0.45524642,0.4320127,-0.10791718,-0.5126234,0.568095,-0.11418705,-0.5549571,0.0077777863,-0.12581848,-0.34028584,0.15718937,-0.20319526,-0.4542365,0.3320902,-0.24256846,-0.4512808,0.44777054,-0.25084543,-0.4456533,-0.032890826,-0.24538806,-0.36348066,0.13723966,-0.30618128,-0.43340966,0.2803987,-0.31429172,-0.40174782,0.3722896,-0.3054981,-0.37746343,R
0.0,0.0,0.0,0.027587127,-0.06419399,-0.20315246,0.14194682,-0.051721834,-0.27546284,0.27735746,0.057931706,-0.31097022,0.3965802,0.16789201,-0.33593652,0.42323905,-0.13592005,-0.20510922,0.6360176,-0.1516455,-0.29051065,0.7761232,-0.14113674,-0.3493802,0.9085589,-0.12051839,-0.39638877,0.46104157,9.632089e-09,-0.14448787,0.7108011,-0.07174341,-0.21370111,0.8344374,-0.10395385,-0.24113071,0.9570177,-0.12591235,-0.2612719,0.44509843,0.111850806,-0.10188207,0.57511425,0.14328176,-0.21377532,0.44557452,0.119007945,-0.21925437,0.36507028,0.07522369,-0.20036326,0.40391767,0.19673198,-0.075495675,0.49043053,0.2206534,-0.1951383,0.39403883,0.19763921,-0.21158762,0.32365525,0.1571541,-0.20131022,R
0.0,0.0,0.0,0.07043281,0.10155019,-0.14220075,0.24324223,0.105675966,-0.19323723,0.3269069,-0.022076458,-0.22674397,0.37569427,-0.15801944,-0.25228208,0.48004422,0.10226065,-0.103479885,0.67663395,0.0737912,-0.18536742,0.8061105,0.050308816,-0.23487435,0.92551994,0.029559573,-0.26212806,0.48115468,-6.216659e-08,-0.07732109,0.69951004,0.038534034,-0.16648565,0.83750796,0.05506358,-0.21211897,0.9723175,0.069271065,-0.22315955,0.43283442,-0.09114024,-0.06816558,0.49408525,-0.13549453,-0.20791985,0.3489228,-0.10554073,-0.23129319,0.2699321,-0.07163778,-0.19952057,0.35469967,-0.17098305,-0.068088755,0.3746728,-0.1926226,-0.18194246,0.2803139,-0.1382735,-0.18764505,0.22635172,-0.09370237,-0.15958188,R
0.0,0.0,0.0,0.1206022,-0.13517717,-0.08880895,0.2930216,-0.19685562,-0.13178623,0.42158115,-0.12161257,-0.17621587,0.5294593,-0.01060741,-0.21653281,0.5403362,-0.12465684,-0.027575659,0.7116894,-0.13571163,-0.09832214,0.82860214,-0.13469973,-0.15278563,0.9347599,-0.12263231,-0.1921031,0.54745424,1.1166861e-08,-0.035141766,0.7626192,-0.040324662,-0.10906323,0.8790825,-0.088227905,-0.15345736,0.9760438,-0.12893055,-0.17525774,0.5030713,0.11437142,-0.058620542,0.627309,0.08480746,-0.17616956,0.49118653,0.013284788,-0.19587421,0.38686517,-0.028934844,-0.17943436,0.4182544,0.21924151,-0.089924075,0.5044743,0.16766976,-0.19430254,0.4112026,0.07397438,-0.20507722,0.32724428,0.009542458,-0.19060779,R
0.0,0.0,0.0,0.14144117,0.15328512,0.040828794,0.29896262,0.19772358,0.04775609,0.39956287,0.2524867,0.034712233,0.46617875,0.2820218,0.025691276,0.5128561,0.038839478,0.027943315,0.71560466,-0.014431333,-0.002118767,0.83522576,-0.046526454,-0.033361085,0.9531418,-0.0818058,-0.062961094,0.49468276,-3.5574093e-08,-0.038228784,0.7249783,-0.07873776,-0.089064874,0.87155026,-0.110112645,-0.13341676,0.97528714,-0.14395478,-0.16760701,0.42723483,-0.027914258,-0.10368605,0.5575912,0.084547795,-0.18018709,0.49154767,0.21061493,-0.20703284,0.43287984,0.2732938,-0.21471527,0.32422027,-0.02266423,-0.16396242,0.40661275,0.14123829,-0.22955088,0.3610043,0.26209733,-0.23691557,0.31458092,0.3309492,-0.23455225,R
0.0,0.0,0.0,-0.007491887,-0.036172308,-0.18582305,0.085950375,0.013910916,-0.26030806,0.22575215,0.13043128,-0.29827535,0.35016388,0.23201644,-0.32457083,0.34812036,-0.122071855,-0.233663,0.57783693,-0.15826333,-0.34257865,0.72355026,-0.1659875,-0.42186067,0.8567226,-0.17968267,-0.48346725,0.3815813,-2.2097502e-08,-0.17830409,0.54822284,0.04815085,-0.28548053,0.38642183,0.0919249,-0.32456258,0.27738786,0.09672792,-0.3411253,0.3820807,0.11022565,-0.1341574,0.5109492,0.16550915,-0.22690341,0.38482708,0.16696751,-0.21324682,0.3215172,0.13059612,-0.19235544,0.36566192,0.1994269,-0.10577017,0.45579758,0.2477178,-0.18291305,0.37033647,0.23856184,-0.17345262,0.31250104,0.19127297,-0.15481065,R
0.0,0.0,0.0,0.11808676,-0.121439114,-0.078345135,0.30987558,-0.16564617,-0.10271721,0.45296407,-0.07882784,-0.13082403,0.51836026,0.043689154,-0.15231155,0.53569907,-0.10847235,-0.010331052,0.74544793,-0.07274377,-0.068645984,0.880102,-0.04080324,-0.10680332,0.99177617,-0.0072107213,-0.12778127,0.5196287,1.440862e-08,-0.016600799,0.733701,-0.015299674,-0.08398345,0.86857307,-0.010104631,-0.11991557,0.97396946,0.0020321112,-0.12889971,0.46318355,0.104373865,-0.038637362,0.53480226,0.08249399,-0.15451454,0.4031412,0.029804077,-0.17164813,0.30392712,-0.003849985,-0.14293721,0.38090238,0.19735561,-0.06711394,0.47131616,0.1695796,-0.15235169,0.38452974,0.09052983,-0.14578791,0.30495447,0.0359405,-0.11606631,R
0.0,0.0,0.0,-0.007818753,-0.030368429,-0.19234693,0.08465943,0.014662517,-0.2669337,0.22712396,0.12627397,-0.30051747,0.35518524,0.22444187,-0.31956095,0.3439741,-0.12652877,-0.24277267,0.57466745,-0.15275374,-0.35862288,0.71669126,-0.15749188,-0.43900916,0.84974825,-0.16765547,-0.49981943,0.38550365,-2.3761217e-08,-0.1829772,0.53401154,0.05441029,-0.29018426,0.36647278,0.09505659,-0.31791428,0.26902854,0.10106503,-0.32555673,0.3929785,0.11079027,-0.13635743,0.505136,0.16648006,-0.23159389,0.36989874,0.16008332,-0.20293182,0.31815886,0.124712795,-0.17072701,0.37938777,0.1962315,-0.106474824,0.44371158,0.24395162,-0.1844931,0.34491885,0.22876821,-0.1649867,0.29425162,0.18242717,-0.13757502,R
0.0,0.0,0.0,0.11396798,-0.1289557,-0.062407956,0.28312373,-0.20290105,-0.10317826,0.41728306,-0.18840374,-0.15335783,0.51527864,-0.097975254,-0.20137534,0.47782588,-0.09858211,-0.019662451,0.6851829,-0.12479822,-0.083631635,0.80639076,-0.14721589,-0.12689517,0.9111238,-0.15587562,-0.15491873,0.48118964,-1.2386545e-09,-0.045599364,0.72818625,-0.013218936,-0.12791243,0.86551285,-0.08087601,-0.17782886,0.96979064,-0.14543317,-0.195845,0.44407558,0.09401916,-0.082780264,0.57997257,0.010942283,-0.20029826,0.4444755,-0.047358736,-0.21743058,0.3312049,-0.05897019,-0.1937971,0.3831587,0.17073086,-0.12467461,0.53181297,0.07983258,-0.20979494,0.4480273,0.007410102,-0.2000517,0.3503339,-0.02121991,-0.17156221,R
0.0,0.0,0.0,0.06794236,0.12826674,-0.09086093,0.22423185,0.16811496,-0.13679567,0.3235851,0.056331098,-0.18144403,0.40201905,-0.061337616,-0.22355409,0.47841653,0.11270982,-0.06893266,0.6609264,0.07455201,-0.1451214,0.78821725,0.028599236,-0.2038009,0.8990165,-0.023112165,-0.24466379,0.49569297,-4.15873e-08,-0.08397342,0.72305506,0.011710472,-0.15737815,0.8590331,0.027514827,-0.20553875,0.9726423,0.023442578,-0.23112202,0.44751617,-0.10338266,-0.11195964,0.614507,-0.14484876,-0.22519659,0.48631126,-0.08438631,-0.23996575,0.37434313,-0.04106807,-0.21834962,0.34350216,-0.20434572,-0.14775759,0.45478484,-0.22603564,-0.24526207,0.38156492,-0.156383,-0.24584834,0.30639982,-0.10035891,-0.22441061,R
0.0,0.0,0.0,0.10380467,0.08187557,-0.12653324,0.29507458,0.07920026,-0.16739084,0.436012,-0.05740297,-0.19499542,0.5340263,-0.1817935,-0.21402857,0.5352063,0.10975341,-0.045400217,0.713648,0.020887848,-0.12946066,0.8392712,-0.056656487,-0.20571396,0.94145465,-0.13295469,-0.25487453,0.54962754,1.8879533e-08,-0.031508986,0.7372254,-0.05437593,-0.12935029,0.8491678,-0.12166033,-0.2039965,0.952901,-0.18924597,-0.2369931,0.51951027,-0.09958355,-0.03669676,0.61057556,-0.20755835,-0.16566762,0.4756831,-0.18733637,-0.20887598,0.3848545,-0.14858113,-0.1974706,0.45260015,-0.18937238,-0.052276775,0.53077877,-0.27382395,-0.15226164,0.44380423,-0.24665624,-0.16708241,0.37344208,-0.19324237,-0.15186875,R
0.0,0.0,0.0,0.14989698,0.11183801,-0.12641828,0.29596722,0.24647436,-0.25654858,0.39916003,0.35611567,-0.38101262,0.46339956,0.44019035,-0.5113523,0.3104404,0.09016208,-0.28223163,0.4522463,0.26672488,-0.45528916,0.512445,0.41807032,-0.5713031,0.5683466,0.5183348,-0.6389923,0.17496018,3.3553855e-09,-0.29058152,0.291831,0.15423569,-0.45089197,0.32687676,0.30053368,-0.506976,0.34243268,0.39112064,-0.5358818,0.024644122,-0.054596066,-0.30411935,0.078571044,0.064027846,-0.45034918,0.08684945,0.21344404,-0.45734093,0.0817355,0.3076313,-0.4422252,-0.12573409,-0.07079577,-0.32665524,-0.08321893,0.077256635,-0.4199096,-0.04985691,0.1984849,-0.41164637,-0.032235943,0.2839992,-0.3961006,R
0.0,0.0,0.0,0.010030028,0.049864877,-0.20734408,0.11356036,0.022516841,-0.29798982,0.22114542,-0.13820754,-0.35456714,0.32527134,-0.26048735,-0.4000927,0.3951006,0.0958412,-0.19825354,0.5949193,0.0768811,-0.3024565,0.72403514,0.032047812,-0.37100637,0.8398272,-0.02926422,-0.41184506,0.43286654,-1.8664943e-08,-0.14711885,0.674552,0.048360538,-0.2514217,0.8135186,0.044544727,-0.30474368,0.94659907,0.029633733,-0.32104814,0.41813165,-0.09505323,-0.11610145,0.5255952,-0.17538603,-0.2568467,0.3717354,-0.17647061,-0.2753442,0.29585436,-0.14171484,-0.24343075,0.37082493,-0.18337768,-0.09996458,0.41917226,-0.2611576,-0.21519576,0.3065859,-0.2393693,-0.21607582,0.2447925,-0.19140562,-0.1858661,R
0.0,0.0,0.0,-5.9639864e-05,0.063103676,-0.19682556,0.10508571,0.062861726,-0.2907065,0.20775919,-0.08801571,-0.3563247,0.29715702,-0.22768074,-0.41082242,0.40381268,0.11519184,-0.18814777,0.6209572,0.08058437,-0.28795654,0.76167035,0.03247124,-0.34590697,0.8853513,-0.01309961,-0.38164997,0.43289384,-7.1023383e-09,-0.13910548,0.67566293,0.02315581,-0.2485443,0.8038258,0.014553387,-0.29859006,0.9499863,0.0217794,-0.31153128,0.4067929,-0.09818469,-0.10662354,0.5309655,-0.18377827,-0.2588124,0.37955308,-0.18578239,-0.26691133,0.30147243,-0.13751541,-0.22451988,0.3454588,-0.17482829,-0.087326236,0.38917243,-0.23988836,-0.21634492,0.29741886,-0.22267866,-0.21694186,0.24264878,-0.16851796,-0.18087175,R
0.0,0.0,0.0,0.10480483,0.12856473,-0.08039849,0.29062995,0.1615522,-0.10565084,0.39957082,0.032708645,-0.13093877,0.45897266,-0.09698416,-0.15159437,0.52460116,0.10455884,-0.023899626,0.70242256,0.06759269,-0.08065302,0.8318629,0.031429492,-0.1266518,0.94566613,-0.013561793,-0.15562785,0.50887203,-2.2473605e-09,-0.038328018,0.72756773,0.039006006,-0.09363315,0.8697265,0.06900916,-0.12938723,0.9867245,0.077124104,-0.14292201,0.45160836,-0.10285436,-0.069397174,0.5503196,-0.10852492,-0.18327951,0.41006312,-0.06265519,-0.20916802,0.31258243,-0.03539233,-0.18586335,0.36319306,-0.2014296,-0.10678839,0.4687257,-0.1965009,-0.193554,0.37104714,-0.13545986,-0.19191723,0.28260687,-0.0885652,-0.16772665,R
0.0,0.0,0.0,0.08266741,0.1252142,-0.06579241,0.23821771,0.18386032,-0.10086285,0.3492937,0.09655185,-0.13939886,0.41981688,-0.008250896,-0.17511812,0.4745294,0.10676211,-0.058925875,0.6720054,0.09073657,-0.12912534,0.80947685,0.07333263,-0.17633155,0.92358565,0.046656217,-0.20418689,0.4727493,2.6475057e-08,-0.08221532,0.6914591,0.028819436,-0.16009964,0.8459869,0.056664266,-0.20437,0.9733655,0.061037872,-0.2209844,0.42544624,-0.1017583,-0.115776345,0.50236654,-0.07087716,-0.23565313,0.37074462,-0.013524799,-0.25748855,0.2678357,0.015559428,-0.23281375,0.34306222,-0.19622937,-0.15377666,0.41294923,-0.14189789,-0.24509415,0.3253855,-0.06357254,-0.2459285,0.24327835,-0.0106145125,-0.2221065,R
0.0,0.0,0.0,0.006622653,0.06647142,-0.19902363,0.10195105,0.04864906,-0.29366398,0.20355141,-0.10271574,-0.3583268,0.3047146,-0.22991146,-0.4127274,0.38537726,0.10238976,-0.19430637,0.5891969,0.07428234,-0.2960238,0.734712,0.032956645,-0.35887593,0.8549668,-0.016966887,-0.39676216,0.41715416,-4.024535e-08,-0.14635535,0.65814877,0.04047204,-0.2541405,0.80785096,0.043010104,-0.30729002,0.94508654,0.046599016,-0.32348067,0.3928394,-0.097998835,-0.11636618,0.5161362,-0.17079085,-0.261298,0.37415084,-0.17520343,-0.27675498,0.28819418,-0.14274551,-0.24075481,0.33397856,-0.1824632,-0.09995175,0.38821483,-0.24302302,-0.21969903,0.29838803,-0.22735804,-0.22259879,0.23591816,-0.1860845,-0.19121452,R
0.0,0.0,0.0,0.06409665,-0.1121759,-0.09355046,0.1584586,-0.2023909,-0.15793972,0.24480337,-0.21079554,-0.22120905,0.30511805,-0.16448894,-0.2760158,0.47857624,-0.12418359,-0.114846095,0.6858789,-0.091502376,-0.20827468,0.809394,-0.06985063,-0.2611761,0.91218126,-0.0430373,-0.28946805,0.4834747,-2.3998705e-09,-0.119179316,0.7012553,0.00656093,-0.21155879,0.8418633,0.007253852,-0.2603617,0.9609409,0.007981478,-0.2766383,0.42656678,0.107125394,-0.13059154,0.43500927,0.018579155,-0.23520358,0.31188455,-0.054868374,-0.2414311,0.22510083,-0.097177096,-0.21127719,0.32914582,0.18290587,-0.15163739,0.28845555,0.06525269,-0.22286947,0.19722979,-0.013152488,-0.21497886,0.12826893,-0.05712168,-0.18416058,R
0.0,0.0,0.0,0.11491464,-0.15620188,-0.030443816,0.24710782,-0.22661433,-0.07002124,0.33029512,-0.28827488,-0.12303778,0.4217293,-0.31680578,-0.17220113,0.50495714,-0.069058746,-0.04037432,0.6867076,-0.07066829,-0.10839304,0.8108041,-0.062300634,-0.15510671,0.911195,-0.042828277,-0.18335937,0.4922647,4.0554035e-08,-0.080266766,0.69787514,0.01567936,-0.15250804,0.84739155,0.020663796,-0.20289199,0.97349536,0.021651672,-0.22767986,0.43050596,0.03848697,-0.12504138,0.5407181,-0.13762838,-0.21917336,0.44151768,-0.25233325,-0.2289858,0.35094544,-0.3120757,-0.20727956,0.33462664,0.029392589,-0.17373264,0.38725567,-0.16900645,-0.23799042,0.34361023,-0.2779304,-0.2333761,0.29285106,-0.34190738,-0.21238786,R
0.0,0.0,0.0,0.12259856,-0.118994616,-0.09720014,0.28847876,-0.1484612,-0.1278444,0.39534423,-0.043014567,-0.15552802,0.4626097,0.081041545,-0.18006703,0.50217986,-0.10803912,-0.046960484,0.702231,-0.08662037,-0.106403194,0.83203036,-0.06619954,-0.14764921,0.94712555,-0.03935664,-0.17596161,0.4974843,-4.0217213e-08,-0.044990968,0.72512794,-0.036626317,-0.11514837,0.8662306,-0.070323415,-0.15248677,0.9814592,-0.094257854,-0.1668936,0.44405413,0.095025405,-0.058447808,0.5429106,0.1175143,-0.18470728,0.40454525,0.07282933,-0.20502798,0.3055579,0.04406745,-0.18142377,0.36297148,0.18003687,-0.078473955,0.46880618,0.1853164,-0.18466875,0.38812104,0.120973155,-0.18872981,0.31635937,0.075533584,-0.16686094,R
0.0,0.0,0.0,0.055084907,-0.1414428,-0.08719111,0.20330109,-0.21474753,-0.15284257,0.3232258,-0.16973084,-0.22574838,0.41439748,-0.06850483,-0.29313743,0.49437106,-0.1114877,-0.047942895,0.70150954,-0.059498504,-0.13407995,0.8535689,-0.019194301,-0.19476302,0.97135556,0.028524471,-0.23591255,0.47601172,-1.5144096e-08,-0.059996948,0.69709635,-0.0042757294,-0.1270192,0.84005153,-0.011305304,-0.15968719,0.94765705,-0.017660078,-0.17439495,0.42341325,0.096613996,-0.0889117,0.56895185,0.05591667,-0.17790838,0.455577,-0.015928252,-0.16616745,0.35357353,-0.046482008,-0.1335633,0.3508571,0.17881188,-0.12956867,0.46788812,0.10198478,-0.20907433,0.3986472,0.027234148,-0.2058503,0.321975,-0.0034971074,-0.18353747,R
0.0,0.0,0.0,0.0614314,0.1224163,-0.09760441,0.21044819,0.14563568,-0.14968613,0.29193503,0.009621065,-0.19904275,0.35624185,-0.11982559,-0.24539536,0.46495506,0.11798495,-0.08042393,0.6529868,0.06340376,-0.17071253,0.7792026,-0.00064559147,-0.2381879,0.88954073,-0.0766774,-0.28322664,0.48466295,-1.1914102e-08,-0.094517075,0.70256686,0.012076792,-0.18758811,0.83772606,0.0066902596,-0.24768661,0.9606849,-0.020169513,-0.2769076,0.44117,-0.10781056,-0.12166739,0.5925585,-0.1738997,-0.2499638,0.44883838,-0.12817459,-0.26311064,0.34193656,-0.08707527,-0.2351125,0.3403836,-0.2081832,-0.15662453,0.4342554,-0.2610631,-0.26050314,0.3490631,-0.2017696,-0.25472945,0.28162658,-0.14482956,-0.22532329,R
0.0,0.0,0.0,0.039638337,-0.12896909,-0.15266527,0.14627676,-0.22020899,-0.24770905,0.2285185,-0.19399501,-0.33040926,0.29967785,-0.091206245,-0.40564537,0.44423795,-0.13498296,-0.16165988,0.6257315,-0.13425905,-0.28721574,0.74985254,-0.12694594,-0.38234878,0.86543494,-0.10582273,-0.44942206,0.4366566,-3.007836e-08,-0.15556826,0.684996,-0.009810984,-0.26352105,0.812114,-0.069008425,-0.32207242,0.929798,-0.103393145,-0.35324988,0.36944097,0.12136819,-0.16632526,0.5039477,0.09631511,-0.3109145,0.32813784,-0.010014298,-0.30789763,0.20948097,-0.046155892,-0.27185735,0.26717913,0.21483482,-0.1901101,0.3558644,0.16848479,-0.31872338,0.24255475,0.0659061,-0.31189182,0.15413705,0.031330504,-0.2796809,R
0.0,0.0,0.0,0.11048872,0.1426152,-0.068914264,0.30875513,0.19028103,-0.09126239,0.44621414,0.0916045,-0.11710294,0.54653734,-0.019743783,-0.13916521,0.5344418,0.11712147,-0.008916379,0.69688773,0.08774939,-0.06494812,0.827105,0.056467224,-0.11358874,0.946084,0.023002623,-0.1494709,0.5503469,-2.1565029e-08,-0.02816865,0.75343764,0.038246937,-0.085876025,0.87594706,0.091084726,-0.12184625,0.98357636,0.11675398,-0.13764419,0.5046598,-0.11235796,-0.06259407,0.6349111,-0.120394886,-0.17740768,0.48429635,-0.057591654,-0.19496097,0.37044534,-0.018146997,-0.16995108,0.40446022,-0.21680744,-0.1026054,0.50715744,-0.19789563,-0.2027652,0.41144592,-0.10434307,-0.20838262,0.31906807,-0.027822591,-0.18836738,R
0.0,0.0,0.0,0.097482145,-0.12853968,-0.08219736,0.2529819,-0.19798003,-0.11646394,0.36627916,-0.13693777,-0.15210664,0.4488884,-0.031811547,-0.18209621,0.50833625,-0.11268532,-0.02623794,0.7123998,-0.12773027,-0.08045044,0.8421883,-0.12946706,-0.11388548,0.94503456,-0.11659934,-0.13371174,0.50235254,-3.8937408e-08,-0.032234535,0.7276545,-0.05090898,-0.093984574,0.8741188,-0.08471344,-0.12721635,0.9847918,-0.10819956,-0.13593316,0.45249772,0.09940556,-0.052897997,0.521455,0.03131816,-0.15653165,0.37794545,-0.019443857,-0.17146657,0.27377093,-0.038781576,-0.1476205,0.37370437,0.18765873,-0.081177406,0.44389263,0.119451314,-0.16319285,0.36059648,0.04584993,-0.16075231,0.2932266,0.002415181,-0.13676776,R
0.0,0.0,0.0,0.20278758,0.055177525,0.13139702,0.34896496,0.116599165,0.10652822,0.44055724,0.19382343,0.03859291,0.49933,0.22491525,-0.029218417,0.47950032,-0.00474173,-0.0052848887,0.6943643,0.03167031,-0.059969056,0.8306226,0.06541814,-0.092513226,0.9370926,0.1003017,-0.118482806,0.4309859,4.1718073e-10,-0.1295681,0.69010496,0.037899323,-0.22359145,0.8351451,0.08524178,-0.258432,0.9512372,0.12400325,-0.28243762,0.36114052,0.038578555,-0.23574144,0.50197196,0.24344024,-0.27759323,0.40695047,0.25577125,-0.2049353,0.34493503,0.22268283,-0.15296932,0.27705374,0.12549509,-0.33610946,0.40257922,0.30801073,-0.32663697,0.32626238,0.30203986,-0.24701248,0.26909208,0.2602194,-0.19139443,R
0.0,0.0,0.0,0.087684125,0.13744242,-0.044794194,0.29274267,0.18633638,-0.05462535,0.41754588,0.08037527,-0.0710319,0.47055963,-0.052435122,-0.086492196,0.520549,0.10856628,-0.0032110477,0.71232724,0.06049188,-0.06946089,0.8467802,0.016882833,-0.123539425,0.9578162,-0.037699044,-0.15680708,0.5050073,3.2830695e-08,-0.03640997,0.7338997,0.0050010467,-0.10776214,0.86559457,0.016966887,-0.15833595,0.98412293,-0.0033885532,-0.17745571,0.44476092,-0.10238455,-0.080961786,0.52379066,-0.075295396,-0.19965038,0.3736516,-0.0018679007,-0.22407629,0.28174922,0.034729265,-0.19976686,0.34667018,-0.19910415,-0.12838331,0.42780095,-0.14976157,-0.21884118,0.317851,-0.058836218,-0.2135374,0.22704622,-0.0043829624,-0.18557778,R
0.0,0.0,0.0,0.017895503,-0.03924381,-0.19725749,0.120927766,-0.009967532,-0.2748915,0.26059046,0.10141436,-0.31670952,0.37540683,0.21786357,-0.34513903,0.3884328,-0.12938172,-0.19479237,0.60797065,-0.15366504,-0.28016835,0.7602682,-0.16804726,-0.345441,0.8969399,-0.18099661,-0.40340924,0.42032218,2.532316e-09,-0.1351501,0.5683346,0.034782358,-0.23325397,0.41742337,0.08541053,-0.26861143,0.31043303,0.11397944,-0.28165832,0.40982342,0.10492158,-0.09067965,0.5315864,0.15095627,-0.17273797,0.41540867,0.14533171,-0.15430592,0.35272697,0.12031915,-0.13131982,0.3769593,0.18272398,-0.06576738,0.45116782,0.21327475,-0.14054985,0.38457337,0.21002005,-0.13779873,0.3379197,0.18140996,-0.12387709,R
0.0,0.0,0.0,0.1476458,-0.1082969,-0.080668464,0.3368308,-0.16117725,-0.11476256,0.49202794,-0.098991334,-0.15653011,0.61051834,0.009837092,-0.19322692,0.5308268,-0.10704559,0.0033277615,0.73414135,-0.10125167,-0.047760062,0.85117614,-0.09843617,-0.08726198,0.95830494,-0.076177016,-0.116397984,0.5322451,2.901233e-08,-0.004929208,0.7641559,-0.025407266,-0.065274484,0.89172494,-0.07285374,-0.10483544,0.9865499,-0.1042234,-0.12592404,0.49302495,0.105689146,-0.029711036,0.6676776,0.10878867,-0.13298379,0.5479851,0.04171703,-0.14770424,0.4328337,0.00095869903,-0.13017552,0.42480198,0.21112022,-0.06242207,0.57961315,0.20670688,-0.14226781,0.5252519,0.12517121,-0.13997671,0.44276577,0.05811179,-0.121385306,R
0.0,0.0,0.0,0.019140795,-0.12832156,-0.18309611,0.1001663,-0.19275682,-0.30822682,0.12501064,-0.15943994,-0.41597298,0.16477287,-0.07191165,-0.51502985,0.3575786,-0.122535184,-0.26664788,0.50807893,-0.094868876,-0.43634343,0.62295395,-0.060191892,-0.55914396,0.72808915,-0.017162902,-0.6475408,0.33755767,1.421048e-08,-0.26301268,0.57628924,-0.0056629824,-0.44174492,0.6923831,-0.040039606,-0.54459506,0.79414,-0.059240907,-0.6048406,0.26734114,0.104043365,-0.2724654,0.3637863,0.13416368,-0.47018906,0.18574867,0.035875764,-0.48205376,0.07346477,-0.020519882,-0.45115322,0.1722708,0.19477563,-0.2964882,0.18541169,0.18227305,-0.46635622,0.073026136,0.087926365,-0.48576716,0.0128291985,0.03663313,-0.47017702,R
0.0,0.0,0.0,0.089400224,-0.11263544,-0.08034748,0.23888141,-0.17919986,-0.11601058,0.35235628,-0.15159994,-0.15370154,0.42873174,-0.08516792,-0.18415211,0.5086313,-0.11082325,-0.041670837,0.7055583,-0.08601227,-0.101691596,0.8184727,-0.0665272,-0.14034809,0.9122109,-0.04336618,-0.16354805,0.50423807,1.705147e-08,-0.05006183,0.7462788,0.002788579,-0.111383595,0.8846365,0.003296485,-0.1474888,0.98697585,0.012448464,-0.16038644,0.44788495,0.10699714,-0.070380285,0.53146863,0.08475878,-0.16801158,0.42478964,0.031316757,-0.18648487,0.33622304,-0.0022582302,-0.16963308,0.35328344,0.20028697,-0.098341055,0.36856297,0.1462557,-0.17738302,0.2832725,0.088274546,-0.17918609,0.20372106,0.054299623,-0.15926114,R
0.0,0.0,0.0,0.10430438,0.12581569,-0.0768123,0.29090306,0.16453473,-0.10384663,0.40817052,0.03278805,-0.13139416,0.46952495,-0.10213389,-0.1549245,0.52305084,0.10585339,-0.029611345,0.70587,0.07192211,-0.08758992,0.8373764,0.037860498,-0.13453342,0.9548428,-0.004509989,-0.16541664,0.51187325,-1.8503561e-08,-0.044863608,0.7260242,0.04591103,-0.1047523,0.8639782,0.072805695,-0.14431427,0.9839873,0.0754668,-0.16147415,0.46203044,-0.10295608,-0.075039424,0.5475922,-0.100984305,-0.18799438,0.40861365,-0.056281775,-0.21508572,0.3154553,-0.031244425,-0.19468476,0.38239977,-0.19955063,-0.111139104,0.47505453,-0.18913645,-0.19302282,0.37731463,-0.12867253,-0.19053793,0.2895825,-0.08429965,-0.16787158,R
